OBJECTID,BASINID,COUNT,AREA,SUM
11173,11342,161,0.2795139,244629.0625000
11174,11343,543,0.9427083,243921.1718750
11175,11344,134,0.2326389,72371.0156250
11176,11345,58,0.1006944,7087.6811523
11177,11346,172,0.2986111,472438.4375000
11178,11347,233,0.4045139,45621.4804688
11179,11348,74,0.1284722,93270.7734375
11180,11349,143,0.2482639,118088.8671875
11181,11350,164,0.2847222,668180.8125000
11182,11351,99,0.1718750,57759.3164063
11183,11352,108,0.1875000,1957390.6250000
11184,11353,134,0.2326389,50099.8007813
11185,11354,90,0.1562500,50272.7812500
11186,11355,152,0.2638889,66503.9765625
11187,11356,58,0.1006944,315174.5625000
11188,11357,226,0.3923611,181429.0625000
11189,11358,94,0.1631944,56562.1484375
11190,11359,147,0.2552083,104750.1015625
11191,11360,81,0.1406250,99082.7265625
11192,11361,59,0.1024306,58514.3828125
11193,11362,58,0.1006944,72111.2109375
11194,11363,67,0.1163194,88599.2578125
11195,11364,58,0.1006944,26677.6777344
11196,11365,104,0.1805556,50461.0937500
11197,11366,17,0.0295139,2387.8115234
11198,11367,211,0.3663194,25007.8886719
11199,11368,61,0.1059028,5027.5444336
11200,11369,19,0.0329861,2576.9008789
11201,11370,5,0.0086806,1615.3474121
11202,11371,12,0.0208333,27527.8535156
11203,11372,177,0.3072917,169766.1875000
11204,11373,21,0.0364583,60317.6718750
11205,11374,32,0.0555556,73345.7890625
11206,11375,59,0.1024306,161484.7656250
11207,11376,100,0.1736111,148219.8906250
11208,11377,2,0.0034722,6369.8144531
11209,11378,41,0.0711806,601507.9375000
11210,11379,19,0.0329861,46595.1523438
11211,11380,14,0.0243056,10119.1142578
11212,11381,85,0.1475694,141023.4843750
11213,11382,1,0.0017361,9759.2705078
11214,11383,18,0.0312500,104500.1250000
11215,11384,54,0.0937500,96631.3984375
11216,11385,89,0.1545139,299791.7500000
11217,11386,5,0.0086806,2243.8344727
11218,11387,135,0.2343750,33951.0820313
11219,11388,20,0.0347222,3159.0952148
11220,11389,16,0.0277778,3465.9123535
11221,11390,5,0.0086806,1013.4369507
11222,11391,96,0.1666667,23951.2187500
11223,11392,65,0.1128472,16530.9101563
11224,11393,43,0.0746528,44797.8437500
11225,11394,81,0.1406250,38696.6992188
11226,11395,20,0.0347222,9554.7382813
11227,11396,46,0.0798611,18053.0117188
11228,11397,27,0.0468750,137758.6875000
11229,11398,13,0.0225694,5493.6352539
11230,11399,78,0.1354167,44186.0898438
11231,11400,57,0.0989583,9871.3056641
11232,11401,63,0.1093750,19862.1992188
11233,11402,118,0.2048611,64326.7031250
11234,11403,5,0.0086806,20008.0742188
11235,11404,66,0.1145833,61062.5234375
11236,11405,6,0.0104167,128.9243317
11237,11406,35,0.0607639,2810.1591797
11238,11407,1,0.0017361,106.7286530
11239,11408,38,0.0659722,3570.8093262
11240,11409,10,0.0173611,1052.0988770
11241,11410,134,0.2326389,42177.6445313
11242,11411,69,0.1197917,23741.2539063
11243,11412,5,0.0086806,1874.6409912
11244,11413,129,0.2239583,45360.2539063
11245,11414,5,0.0086806,951.9376221
11246,11415,293,0.5086806,65273.0585938
11247,11416,26,0.0451389,3852.9284668
11248,11417,6,0.0104167,2080.1916504
11249,11418,46,0.0798611,67319.9609375
11250,11419,28,0.0486111,76408.3828125
11251,11420,254,0.4409722,437081.2812500
11252,11421,77,0.1336806,52050.3125000
11253,11422,30,0.0520833,9883.5507813
11254,11423,12,0.0208333,747.0043335
11255,11424,28,0.0486111,5493.0400391
11256,11425,50,0.0868056,3079.9365234
11257,11426,10,0.0173611,216.8245087
11258,11427,94,0.1631944,16109.6542969
11259,11428,7,0.0121528,3370.7956543
11260,11429,64,0.1111111,9161.1982422
11261,11430,61,0.1059028,11615.5341797
11262,11431,11,0.0190972,2276.4294434
11263,11432,3,0.0052083,55.9884071
11264,11433,27,0.0468750,1196.5766602
11265,11434,4,0.0069444,501.8347168
11266,11435,124,0.2152778,17324.7734375
11267,11436,84,0.1458333,23554.1835938
11268,11437,43,0.0746528,10686.9130859
11269,11438,31,0.0538194,6197.7133789
11270,11439,67,0.1163194,96175.3593750
11271,11440,12,0.0208333,16391.1035156
11272,11441,75,0.1302083,90638.8828125
11273,11442,12,0.0208333,5222.5820313
11274,11443,329,0.5711806,80145.5234375
11275,11444,72,0.1250000,44031.2265625
11276,11445,245,0.4253472,89838.6875000
11277,11446,185,0.3211806,17399.3691406
11278,11447,178,0.3090278,1029574.6875000
11279,11448,12,0.0208333,22662.9921875
11280,11449,30,0.0520833,21036.2773438
11281,11450,296,0.5138889,149362.5156250
11282,11451,93,0.1614583,26649.0039063
11283,11452,136,0.2361111,86739.1875000
11284,11453,53,0.0920139,89566.8046875
11285,11455,137,0.2378472,72121.1171875
11286,11456,101,0.1753472,109891.7500000
11287,11457,38,0.0659722,30988.5136719
11288,11458,100,0.1736111,143939.9531250
11289,11459,6,0.0104167,2065.7233887
11290,11460,530,0.9201389,1627636.7500000
11291,11461,32,0.0555556,126816.7031250
11292,11462,41,0.0711806,81226.8359375
11293,11463,12,0.0208333,17598.0156250
11294,11464,52,0.0902778,165951.8906250
11295,11465,36,0.0625000,150404.5156250
11296,11466,205,0.3559028,2285076.2500000
11297,11467,27,0.0468750,34042.6992188
11298,11468,47,0.0815972,69466.5156250
11299,11469,7,0.0121528,20089.2265625
11300,11470,52,0.0902778,119390.0781250
11301,11471,60,0.1041667,209159.9531250
11302,11472,55,0.0954861,240764.2343750
11303,11473,96,0.1666667,415584.6875000
11304,11475,78,0.1354167,342847.2500000
11305,11476,371,0.6440972,348484.7187500
11306,11477,32,0.0555556,12282.2958984
11307,11478,187,0.3246528,185008.9843750
11308,11479,135,0.2343750,106511.4765625
11309,11480,114,0.1979167,147758.0625000
11310,11481,105,0.1822917,75495.3828125
11311,11482,10,0.0173611,6404.9848633
11312,11483,56,0.0972222,42008.5507813
11313,11484,9,0.0156250,6283.7094727
11314,11485,46,0.0798611,42779.4062500
11315,11486,55,0.0954861,87109.7109375
11316,11487,64,0.1111111,352417.1875000
11317,11488,77,0.1336806,63019.5039063
11318,11489,113,0.1961806,46061.2695313
11319,11490,93,0.1614583,120450.4531250
11320,11491,30,0.0520833,9317.4707031
11321,11492,121,0.2100694,144078.2968750
11322,11493,50,0.0868056,8942.9150391
11323,11494,119,0.2065972,104285.3359375
11324,11495,52,0.0902778,92682.5468750
11325,11496,1,0.0017361,246.6401978
11326,11497,23,0.0399306,5445.3798828
11327,11498,24,0.0416667,5572.0800781
11328,11499,142,0.2465278,147225.0937500
11329,11500,31,0.0538194,33383.4140625
11330,11501,91,0.1579861,161616.3906250
11331,11502,5,0.0086806,4267.7431641
11332,11503,14,0.0243056,8091.4848633
11333,11504,32,0.0555556,16268.6269531
11334,11505,35,0.0607639,16186.6865234
11335,11506,97,0.1684028,193771.8750000
11336,11507,121,0.2100694,165161.9687500
11337,11508,78,0.1354167,235751.3125000
11338,11509,83,0.1440972,146124.6718750
11339,11510,17,0.0295139,16093.6718750
11340,11511,25,0.0434028,47101.5585938
11341,11512,124,0.2152778,198903.8906250
11342,11513,217,0.3767361,266762.3437500
11343,11514,121,0.2100694,922.1406860
11344,11515,9,0.0156250,59.9536285
11345,11517,75,0.1302083,1152.0454102
11346,11518,61,0.1059028,1526.7902832
11347,11519,47,0.0815972,7635.9541016
11348,11520,3,0.0052083,496.1259155
11349,11521,4,0.0069444,691.6324463
11350,11522,4,0.0069444,26.6838646
11351,11523,19,0.0329861,1140.9826660
11352,11524,71,0.1232639,80596.4218750
11353,11525,21,0.0364583,11722.3408203
11354,11526,44,0.0763889,76166.5781250
11355,11527,29,0.0503472,2915.6030273
11356,11528,135,0.2343750,28839.9589844
11357,11529,1,0.0017361,92.3803406
11358,11530,49,0.0850694,5188.5058594
11359,11533,39,0.0677083,29250.0937500
11360,11534,3,0.0052083,584.9923096
11361,11535,10,0.0173611,2125.3251953
11362,11536,19,0.0329861,128839.4921875
11363,11537,4,0.0069444,1751.7365723
11364,11538,54,0.0937500,46624.0625000
11365,11539,73,0.1267361,165225.5781250
11366,11540,14,0.0243056,28255.6035156
11367,11541,40,0.0694444,92444.5625000
11368,11542,28,0.0486111,59699.7734375
11369,11543,42,0.0729167,559558.8750000
11370,11544,27,0.0468750,87658.4453125
11371,11545,67,0.1163194,63104.5664063
11372,11546,22,0.0381944,76799.7656250
11373,11547,87,0.1510417,112989.2500000
11374,11548,25,0.0434028,43962.3359375
11375,11549,22,0.0381944,183197.5937500
11376,11550,46,0.0798611,8377.6357422
11377,11551,956,1.6597222,3805613.2500000
11378,11552,262,0.4548611,128766.6640625
11379,11553,33,0.0572917,47757.3906250
11380,11554,22,0.0381944,43847.3046875
11381,11556,91,0.1579861,80529.4140625
11382,11557,167,0.2899306,303882.8125000
11383,11558,277,0.4809028,210723.5625000
11384,11559,5,0.0086806,2976.6687012
11385,11560,308,0.5347222,840029.7500000
11386,11561,266,0.4618056,415070.4687500
11387,11562,33,0.0572917,42795.1406250
11388,11563,429,0.7447917,737941.8750000
11389,11564,193,0.3350694,166208.3125000
11390,11565,73,0.1267361,37382.4453125
11391,11566,140,0.2430556,139555.0937500
11392,11567,48,0.0833333,44072.0312500
11393,11568,78,0.1354167,47548.1054688
11394,11569,4,0.0069444,726.4081421
11395,11570,11,0.0190972,22207.0292969
11396,11571,454,0.7881944,2347005.7500000
11397,11572,396,0.6875000,2126480.0000000
11398,11573,253,0.4392361,729369.8125000
11399,11574,282,0.4895833,621855.9375000
11400,11575,4,0.0069444,25620.3828125
11401,11576,13,0.0225694,288987.5625000
11402,11577,50,0.0868056,832101.8750000
11403,11578,123,0.2135417,266638.9687500
11404,11579,616,1.0694444,4816007.5000000
11405,11580,88,0.1527778,419437.9062500
11406,11581,404,0.7013889,205195.9218750
11407,11582,125,0.2170139,9866.9990234
11408,11583,121,0.2100694,12199.7490234
11409,11584,755,1.3107638,5556137.0000000
11410,11585,4043,7.0190973,2326.7800293
11411,11586,7676,13.3263893,1079.5694580
11412,11587,2543,4.4149303,4353.4028320
11413,11588,7693,13.3559027,39.0427055
11414,11589,489,0.8489583,0.0000000
11415,11590,4173,7.2447915,41048.4843750
11416,11591,273,0.4739583,2507.3920898
11417,11592,2591,4.4982638,0.1072344
11418,11593,3612,6.2708335,11.6541348
11419,11594,7220,12.5347223,10175.8173828
11420,11595,4483,7.7829862,306.1094055
11421,11596,357,0.6197917,30.1555252
11422,11597,7839,13.6093750,6547.6962891
11423,11598,5367,9.3177080,3728.5270996
11424,11599,3259,5.6579862,3033.4411621
11425,11600,4761,8.2656250,28988.4121094
11426,11601,2106,3.6562500,45375.1210938
11427,11602,987,1.7135416,1178.0549316
11428,11603,4416,7.6666665,4066765.7500000
11429,11604,2189,3.8003473,3387443.2500000
11430,11605,742,1.2881944,180868.3906250
11431,11606,2677,4.6475697,60605.8164063
11432,11607,2407,4.1788197,1950744.7500000
11433,11608,360,0.6250000,397947.5625000
11434,11609,1888,3.2777777,2625515.5000000
11435,11610,817,1.4184028,1213086.8750000
11436,11611,287,0.4982639,251329.1875000
11437,11612,462,0.8020833,1179121.8750000
11438,11613,1865,3.2378473,351621.7187500
11439,11614,4219,7.3246527,1579373.0000000
11440,11615,975,1.6927084,161727.3437500
11441,11616,182,0.3159722,58460.7734375
11442,11617,2016,3.5000000,3374325.7500000
11443,11618,4264,7.4027777,11170.9277344
11444,11619,3427,5.9496527,3097.3933105
11445,11620,7153,12.4184027,4694.4667969
11446,11621,948,1.6458334,854010.5000000
11447,11622,4161,7.2239585,722128.5000000
11448,11623,7445,12.9253473,29728.0292969
11449,11624,554,0.9618056,918.1958008
11450,11625,501,0.8697917,32568.7421875
11451,11626,8248,14.3194447,910.3596802
11452,11627,3340,5.7986112,978057.4375000
11453,11628,126,0.2187500,223.0350800
11454,11629,247,0.4288194,87280.0937500
11455,11630,425,0.7378472,729.6754150
11456,11631,2471,4.2899303,93.3139114
11457,11632,1573,2.7309027,779732.4375000
11458,11633,2921,5.0711803,97659.3750000
11459,11634,551,0.9565972,236856.4531250
11460,11635,122,0.2118056,31898.6972656
11461,11636,614,1.0659722,80033.1562500
11462,11637,1217,2.1128473,299167.7500000
11463,11638,1187,2.0607638,193114.0000000
11464,11639,2263,3.9288194,487254.2500000
11465,11640,732,1.2708334,81382.1093750
11466,11641,1615,2.8038194,295695.0312500
11467,11642,6148,10.6736107,269387.3125000
11468,11643,682,1.1840278,954.0701294
11469,11644,3137,5.4461803,29.4001923
11470,11645,776,1.3472222,273389.1250000
11471,11646,290,0.5034722,197334.0312500
11472,11647,479,0.8315972,149219.8437500
11473,11648,3625,6.2934027,632.2677002
11474,11649,2028,3.5208333,341.8039551
11475,11650,722,1.2534722,387656.9687500
11476,11651,64,0.1111111,46688.7265625
11477,11652,505,0.8767361,297.9233093
11478,11653,1790,3.1076388,184.2804871
11479,11654,558,0.9687500,303095.0937500
11480,11655,473,0.8211806,181.9548035
11481,11656,1631,2.8315973,0.2604808
11482,11657,1530,2.6562500,1007332.5625000
11483,11658,1657,2.8767362,459700.7187500
11484,11659,24,0.0416667,36783.4101563
11485,11660,1479,2.5677083,587.6542358
11486,11661,1807,3.1371527,613.2001343
11487,11662,286,0.4965278,86652.5000000
11488,11663,313,0.5434028,131078.8281250
11489,11664,1594,2.7673612,788.9926758
11490,11665,25,0.0434028,120.7469635
11491,11666,2677,4.6475697,0.0000000
11492,11667,7165,12.4392357,27.1396961
11493,11668,4102,7.1215277,180049.7031250
11494,11669,3476,6.0347223,0.0000000
11495,11670,5796,10.0625000,2911.4406738
11496,11671,467,0.8107639,153.6347198
11497,11672,2085,3.6197917,53255.7343750
11498,11673,1913,3.3211806,2391645.7500000
11499,11674,634,1.1006944,27913.3574219
11500,11675,894,1.5520834,96147.2968750
11501,11676,2661,4.6197915,5078462.5000000
11502,11677,881,1.5295138,1038064.0000000
11503,11678,4380,7.6041665,35277.5976563
11504,11679,1538,2.6701388,2765687.0000000
11505,11680,2116,3.6736112,2102887.7500000
11506,11681,1714,2.9756944,4499925.0000000
11507,11682,2223,3.8593750,727575.6250000
11508,11683,2058,3.5729167,1098434.3750000
11509,11684,9559,16.5954857,1635.7847900
11510,11685,664,1.1527778,0.0706497
11511,11686,1594,2.7673612,12818.3125000
11512,11687,664,1.1527778,35629.6953125
11513,11688,2005,3.4809027,2250824.2500000
11514,11689,40,0.0694444,7739.7558594
11515,11690,2645,4.5920138,947679.5000000
11516,11691,1695,2.9427083,542788.7500000
11517,11692,533,0.9253472,15327.9511719
11518,11693,548,0.9513889,13573.1210938
11519,11694,311,0.5399306,2137.5598145
11520,11695,403,0.6996528,2379.4948730
11521,11696,219,0.3802083,5979.3242188
11522,11697,651,1.1302084,15613.0000000
11523,11698,51,0.0885417,186938.1406250
11524,11699,8,0.0138889,2921.0058594
11525,11700,1356,2.3541667,473.3658447
11526,11701,1837,3.1892362,12371.1650391
11527,11702,368,0.6388889,319816.7500000
11528,11703,3390,5.8854165,4.8133636
11529,11704,1102,1.9131944,1117431.6250000
11530,11705,1234,2.1423612,58890.4960938
11531,11706,797,1.3836806,14225.7128906
11532,11707,138,0.2395833,3599.5322266
11533,11708,2320,4.0277777,137983.6093750
11534,11709,1122,1.9479166,54142.3476563
11535,11710,610,1.0590278,22296.9550781
11536,11711,1898,3.2951388,642263.5000000
11537,11712,2156,3.7430556,1166789.7500000
11538,11713,1630,2.8298612,90387.1328125
11539,11714,523,0.9079861,4491.1054688
11540,11715,1015,1.7621528,16843.6640625
11541,11716,51,0.0885417,0.0019036
11542,11717,2,0.0034722,850.8480225
11543,11718,2544,4.4166665,2024.1624756
11544,11719,2751,4.7760415,285461.9687500
11545,11720,407,0.7065972,992971.9375000
11546,11721,601,1.0434028,870058.3750000
11547,11722,884,1.5347222,1307112.5000000
11548,11723,568,0.9861111,32759.0996094
11549,11724,654,1.1354166,139435.5781250
11550,11725,1245,2.1614583,455359.1562500
11551,11726,4238,7.3576388,232.2374268
11552,11727,3522,6.1145835,286504.9375000
11553,11728,198,0.3437500,527916.1250000
11554,11729,2427,4.2135415,0.9811694
11555,11730,884,1.5347222,75531.7109375
11556,11731,2694,4.6770835,128136.2656250
11557,11732,2896,5.0277777,1462292.2500000
11558,11733,929,1.6128472,55242.3593750
11559,11734,2332,4.0486112,0.2821803
11560,11735,1992,3.4583333,1356596.0000000
11561,11736,451,0.7829861,4744.4262695
11562,11737,403,0.6996528,4512.7177734
11563,11738,2596,4.5069447,364426.8125000
11564,11739,3222,5.5937500,2.0631883
11565,11740,2151,3.7343750,76725.1328125
11566,11741,586,1.0173612,10385.9658203
11567,11742,1953,3.3906250,173393.2968750
11568,11743,316,0.5486111,36146.7929688
11569,11744,1023,1.7760416,72247.6875000
11570,11745,1980,3.4375000,841083.2500000
11571,11746,418,0.7256944,19075.1757813
11572,11747,893,1.5503472,88393.3046875
11573,11748,505,0.8767361,9207.2832031
11574,11749,225,0.3906250,13204.0126953
11575,11750,520,0.9027778,16351.5048828
11576,11751,2329,4.0434027,868733.3125000
11577,11752,135,0.2343750,53.8647537
11578,11753,3315,5.7552085,0.0000000
11579,11754,216,0.3750000,14.2243233
11580,11755,14,0.0243056,0.1853396
11581,11756,165,0.2864583,65485.3710938
11582,11757,2573,4.4670138,2.4709089
11583,11758,4,0.0069444,752.0377808
11584,11759,114,0.1979167,11724.4814453
11585,11760,205,0.3559028,112393.8125000
11586,11761,364,0.6319444,845644.0000000
11587,11762,324,0.5625000,225.2693329
11588,11763,1948,3.3819444,0.0000000
11589,11764,2816,4.8888888,1848.0015869
11590,11765,1193,2.0711806,10983.4423828
11591,11766,459,0.7968750,0.0000000
11592,11767,353,0.6128472,118.9614716
11593,11768,271,0.4704861,90.4421997
11594,11769,513,0.8906250,65320.0390625
11595,11770,14,0.0243056,2122.5754395
11596,11771,310,0.5381944,141878.5937500
11597,11772,439,0.7621528,73059.3906250
11598,11773,309,0.5364583,202869.6562500
11599,11774,737,1.2795138,391379.3750000
11600,11775,4706,8.1701393,832.0840454
11601,11776,5292,9.1875000,1106375.6250000
11602,11777,615,1.0677084,42218.8593750
11603,11778,1548,2.6875000,1722108.8750000
11604,11779,2610,4.5312500,3.1813807
11605,11780,1594,2.7673612,1233151.2500000
11606,11781,786,1.3645834,21550.7324219
11607,11782,4124,7.1597223,1203771.5000000
11608,11783,24,0.0416667,0.0023747
11609,11784,439,0.7621528,61.1495819
11610,11785,356,0.6180556,167427.7656250
11611,11786,1105,1.9184028,1641110.1250000
11612,11787,538,0.9340278,338037.4687500
11613,11788,1720,2.9861112,2.9983048
11614,11789,1247,2.1649306,427757.4687500
11615,11790,1055,1.8315972,376471.5000000
11616,11791,2091,3.6302083,133144.0625000
11617,11792,3745,6.5017362,393867.9375000
11618,11793,2762,4.7951388,153.7789764
11619,11794,4617,8.0156250,11291511.0000000
11620,11795,1005,1.7447916,41924.5468750
11621,11796,318,0.5520833,1011848.1875000
11622,11797,379,0.6579861,155340.2187500
